name,main_topic_7,main_topic_30,main_topic_90,words_topic_7,words_topic_30,words_topic_90
UncleJoe,1,1,38,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['child', 'father', 'husband', 'mother', 'santa', 'indian', 'town', 'fe', 'wonderful', 'robert', 'hospital', 'brother', 'doctor', 'dr', 'camp', 'radiation', 'died', 'happy', 'mexico', 'married']","['richland', 'train', 'east', 'uncle', 'ring', 'chance', 'pasco', 'texas', 'foot', 'community', 'buy', 'relative', 'hurt', 'dad', 'bus', 'played', 'ready', 'kid', 'downtown', 'tour']"
UncleSam,3,1,8,"['fermi', 'szilard', 'reactor', 'chemistry', 'plutonium', 'student', 'wigner', 'experiment', 'pile', 'reaction', 'science', 'professor', 'neutron', 'chain', 'enrico', 'graduate', 'hanford', 'dupont', 'dr', 'chemist']","['child', 'father', 'husband', 'mother', 'santa', 'indian', 'town', 'fe', 'wonderful', 'robert', 'hospital', 'brother', 'doctor', 'dr', 'camp', 'radiation', 'died', 'happy', 'mexico', 'married']","['instrument', 'oppenheimer', 'grove', 'dr', 'laughter', 'hundred', 'corp', 'firm', 'leader', 'carbon', 'industry', 'chemical', 'developed', 'dollar', 'section', 'officer', 'radioactive', 'father', 'learned', 'sold']"
Underhill,2,16,43,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['grove', 'engineering', 'dupont', 'nichols', 'colonel', 'district', 'committee', 'president', 'barrier', 'keith', 'construction', 'mr', 'officer', 'decision', 'design', 'york', '000', 'operation', 'diffusion', 'organization']","['szilard', 'hanford', 'laughter', 'grove', 'oppenheimer', 'leo', 'folk', 'control', 'weapon', 'reaction', 'white', 'einstein', 'teller', 'hotel', 'letter', 'president', 'defense', 'columbia', 'study', 'inaudible']"
UrakamiCathedral,1,23,39,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['hanford', 'barrack', '00', 'construction', 'richland', 'camp', 'b', 'hall', 'pasco', 'church', 'white', 'bluff', 'yakima', 'dupont', 'town', 'trailer', 'suppose', 'river', 'fellow', 'operation']","['oppenheimer', 'soviet', 'church', 'agent', 'york', 'communist', 'espionage', 'hanford', 'officer', 'fbi', 'party', 'fuchs', 'tent', 'station', 'intelligence', 'spy', 'fellow', 'road', 'gold', 'canyon']"
Urbana,2,3,23,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['szilard', 'fermi', 'reactor', 'wigner', 'reaction', 'chain', 'science', 'plutonium', 'einstein', 'student', 'enrico', 'leo', 'graphite', 'chemistry', 'letter', 'professor', 'german', 'control', 'dr', 'nobel']","['00', 'laugh', 'b', 'plane', 'tube', 'island', 'trouble', 'pacific', 'engine', 'inch', 'form', 'force', 'reactor', 'aircraft', 'operation', 'base', 'shift', 'japan', 'east', 'train']"
UzalGirardEnt,7,19,19,"['japanese', 'japan', 'mission', 'plane', 'weapon', 'hiroshima', 'force', 'german', 'nagasaki', 'grove', 'dropped', 'crew', '000', 'b', 'airplane', 'ship', 'bombing', 'truman', 'island', 'germany']","['force', 'experiment', 'gold', 'fuchs', 'interview', 'contact', 'unit', 'command', 'wendover', 'document', 'base', 'york', 'accident', 'anti', 'colonel', 'report', 'grove', 'laughter', 'frisch', 'weapon']","['force', 'fuchs', 'gold', 'interview', 'command', 'contact', 'wendover', 'base', 'document', 'fbi', 'colonel', 'anti', 'york', 'grove', '18', 'submarine', 'accident', 'report', 'unit', 'experiment']"
V.C.Hamister,2,2,86,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['metal', 'plutonium', 'temperature', 'steel', 'form', 'powder', 'graphite', 'assembly', 'alpha', 'oxide', 'inch', 'metallurgy', 'gram', 'heat', 'pure', 'alloy', 'copper', 'core', 'essentially', 'operation']","['barrier', 'grove', 'reactor', 'columbia', 'dunning', 'kellex', 'carbide', 'mr', 'fellow', 'nickel', 'keith', 'urey', 'york', 'diffusion', 'c', 'baker', 'plastic', 'power', 'graphite', 'production']"
Val,1,9,11,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['santa', 'fe', 'dorothy', 'hotel', 'mexico', 'bus', 'brother', 'la', 'wonderful', 'fonda', 'oppenheimer', 'mckibbin', 'community', 'indian', 'barrack', 'hill', 'road', 'town', 'east', 'palace']","['camp', 'laugh', 'isotope', 'ahead', 'element', 'trinity', 'fellow', 'bush', 'barrack', 'mess', 'mp', 'hall', 'grove', 'officer', 'hot', 'mexico', 'desert', 'horse', 'road', 'mother']"
ValFitch,1,3,13,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['szilard', 'fermi', 'reactor', 'wigner', 'reaction', 'chain', 'science', 'plutonium', 'einstein', 'student', 'enrico', 'leo', 'graphite', 'chemistry', 'letter', 'professor', 'german', 'control', 'dr', 'nobel']","['father', 'mother', 'child', 'dad', 'sister', 'parent', 'married', 'kid', 'husband', 'wonderful', 'brother', 'died', 'son', 'grade', 'teacher', 'loved', 'hospital', 'student', 'oppenheimer', 'girl']"
ValLogsdonFitch,1,13,13,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['father', 'mother', 'child', 'dad', 'kid', 'sister', 'parent', 'husband', 'married', 'teacher', 'student', 'died', 'brother', 'son', 'york', 'class', 'grade', 'grandfather', 'wonderful', 'hospital']","['father', 'mother', 'child', 'dad', 'sister', 'parent', 'married', 'kid', 'husband', 'wonderful', 'brother', 'died', 'son', 'grade', 'teacher', 'loved', 'hospital', 'student', 'oppenheimer', 'girl']"
Valentine,2,16,16,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['grove', 'engineering', 'dupont', 'nichols', 'colonel', 'district', 'committee', 'president', 'barrier', 'keith', 'construction', 'mr', 'officer', 'decision', 'design', 'york', '000', 'operation', 'diffusion', 'organization']","['grove', 'dr', 'colonel', 'officer', 'mr', 'engineering', 'president', 'keith', 'york', 'barrier', 'committee', 'nichols', 'district', 'columbia', 'production', 'george', 'chemistry', 'letter', 'girl', 'dupont']"
ValentineBargmann,3,3,73,"['fermi', 'szilard', 'reactor', 'chemistry', 'plutonium', 'student', 'wigner', 'experiment', 'pile', 'reaction', 'science', 'professor', 'neutron', 'chain', 'enrico', 'graduate', 'hanford', 'dupont', 'dr', 'chemist']","['szilard', 'fermi', 'reactor', 'wigner', 'reaction', 'chain', 'science', 'plutonium', 'einstein', 'student', 'enrico', 'leo', 'graphite', 'chemistry', 'letter', 'professor', 'german', 'control', 'dr', 'nobel']","['fermi', 'pile', 'experiment', 'compton', 'student', 'science', 'graphite', 'enrico', 'member', 'stand', 'reaction', 'anderson', 'campus', 'theoretical', 'oppenheimer', 'discussion', 'faculty', 'neutron', 'experimental', 'professor']"
ValerieFreedman,1,13,13,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['father', 'mother', 'child', 'dad', 'kid', 'sister', 'parent', 'husband', 'married', 'teacher', 'student', 'died', 'brother', 'son', 'york', 'class', 'grade', 'grandfather', 'wonderful', 'hospital']","['father', 'mother', 'child', 'dad', 'sister', 'parent', 'married', 'kid', 'husband', 'wonderful', 'brother', 'died', 'son', 'grade', 'teacher', 'loved', 'hospital', 'student', 'oppenheimer', 'girl']"
ValleToledo,1,9,9,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['santa', 'fe', 'dorothy', 'hotel', 'mexico', 'bus', 'brother', 'la', 'wonderful', 'fonda', 'oppenheimer', 'mckibbin', 'community', 'indian', 'barrack', 'hill', 'road', 'town', 'east', 'palace']","['santa', 'fe', 'mexico', 'road', 'bus', 'spanish', 'brother', 'mr', 'canyon', 'indian', 'pueblo', 'truck', 'mother', 'albuquerque', 'oppenheimer', 'mail', 'dorothy', 'community', 'kid', 'san']"
Vallejo,1,27,38,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['girl', 'bus', 'married', 'road', 'food', 'dance', 'badge', 'forth', 'hill', 'hall', 'valley', 'civilian', 'happy', 'santa', 'guard', 'laughter', 'train', 'service', 'mother', 'truck']","['richland', 'train', 'east', 'uncle', 'ring', 'chance', 'pasco', 'texas', 'foot', 'community', 'buy', 'relative', 'hurt', 'dad', 'bus', 'played', 'ready', 'kid', 'downtown', 'tour']"
Valparaiso,2,2,51,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['metal', 'plutonium', 'temperature', 'steel', 'form', 'powder', 'graphite', 'assembly', 'alpha', 'oxide', 'inch', 'metallurgy', 'gram', 'heat', 'pure', 'alloy', 'copper', 'core', 'essentially', 'operation']","['reactor', 'hanford', 'dupont', 'du', 'fermi', 'pont', 'cooled', 'wigner', 'helium', 'design', 'wilmington', 'john', 'power', 'neutron', 'wheeler', 'reaction', 'suppose', 'compton', 'grove', 'engineering']"
Van,1,8,2,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['plutonium', 'ship', 'oppenheimer', 'grove', 'laughter', 'trinity', 'chemistry', 'civilian', 'radioactive', 'officer', 'fellow', 'instrument', 'gun', 'explosive', 'dropped', 'leader', 'experiment', 'barrack', 'york', 'division']","['metal', 'plutonium', 'powder', 'form', 'gram', 'quantity', 'gold', 'steel', 'metallurgy', 'leader', 'temperature', 'box', 'alloy', 'pure', 'glove', 'division', 'essentially', 'huh', 'oxide', 'shape']"
VanBush,4,1,86,"['hanford', 'richland', 'river', 'dupont', 'waste', 'construction', '000', 'reactor', 'land', 'pasco', 'town', 'tank', 'columbia', '00', 'study', 'worker', 'report', 'cleanup', 'camp', 'law']","['child', 'father', 'husband', 'mother', 'santa', 'indian', 'town', 'fe', 'wonderful', 'robert', 'hospital', 'brother', 'doctor', 'dr', 'camp', 'radiation', 'died', 'happy', 'mexico', 'married']","['barrier', 'grove', 'reactor', 'columbia', 'dunning', 'kellex', 'carbide', 'mr', 'fellow', 'nickel', 'keith', 'urey', 'york', 'diffusion', 'c', 'baker', 'plastic', 'power', 'graphite', 'production']"
VanDeGraaffs,2,11,57,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['camp', 'fire', 'station', 'barrack', 'laugh', 'officer', 'trinity', 'fe', 'ahead', 'santa', 'grove', 'civilian', 'core', 'fellow', 'glass', 'mp', 'mexico', 'hall', 'mess', 'lieutenant']","['brother', 'explosive', 'dad', 'plutonium', 'george', 'fellow', 'oppenheimer', 'fire', 'fermi', 'mother', 'father', 'chemistry', 'forth', 'sed', 'grove', 'de', 'teller', 'hill', 'rose', 'trinity']"
VanGimmer,7,26,47,"['japanese', 'japan', 'mission', 'plane', 'weapon', 'hiroshima', 'force', 'german', 'nagasaki', 'grove', 'dropped', 'crew', '000', 'b', 'airplane', 'ship', 'bombing', 'truman', 'island', 'germany']","['plane', 'mission', 'crew', 'airplane', 'b', 'pilot', 'tinian', '29', 'training', 'wendover', 'reunion', 'dropped', 'hiroshima', 'flew', 'colonel', 'island', 'flight', 'nagasaki', 'japan', 'gay']","['hiroshima', 'nagasaki', 'mission', 'ship', 'dropped', 'japan', 'pilot', 'enola', '000', 'japanese', 'target', 'gay', 'plane', 'cloud', 'colonel', 'flight', 'august', 'drop', 'crew', '29']"
VanGogh,1,1,53,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['child', 'father', 'husband', 'mother', 'santa', 'indian', 'town', 'fe', 'wonderful', 'robert', 'hospital', 'brother', 'doctor', 'dr', 'camp', 'radiation', 'died', 'happy', 'mexico', 'married']","['bell', 'park', 'richland', 'husband', 'bob', 'kid', 'town', 'sister', 'married', 'club', 'dad', 'dick', 'peace', 'pool', 'wonderful', '6', 'plane', 'daughter', 'girl', 'library']"
VanKirk,7,26,32,"['japanese', 'japan', 'mission', 'plane', 'weapon', 'hiroshima', 'force', 'german', 'nagasaki', 'grove', 'dropped', 'crew', '000', 'b', 'airplane', 'ship', 'bombing', 'truman', 'island', 'germany']","['plane', 'mission', 'crew', 'airplane', 'b', 'pilot', 'tinian', '29', 'training', 'wendover', 'reunion', 'dropped', 'hiroshima', 'flew', 'colonel', 'island', 'flight', 'nagasaki', 'japan', 'gay']","['plane', 'mission', 'crew', 'airplane', 'b', 'wendover', 'reunion', 'training', 'tinian', '29', 'pilot', 'flew', 'fly', 'dropped', 'colonel', 'base', 'hiroshima', 'flight', 'flying', 'force']"
VanOrenbee,1,8,49,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['plutonium', 'ship', 'oppenheimer', 'grove', 'laughter', 'trinity', 'chemistry', 'civilian', 'radioactive', 'officer', 'fellow', 'instrument', 'gun', 'explosive', 'dropped', 'leader', 'experiment', 'barrack', 'york', 'division']","['oppenheimer', 'robert', 'kitty', 'party', 'frank', 'berkeley', 'communist', 'princeton', 'member', 'letter', 'activity', 'committee', 'died', 'peter', 'relationship', 'union', 'laughter', 'student', 'trouble', 'political']"
VanPelt,7,26,32,"['japanese', 'japan', 'mission', 'plane', 'weapon', 'hiroshima', 'force', 'german', 'nagasaki', 'grove', 'dropped', 'crew', '000', 'b', 'airplane', 'ship', 'bombing', 'truman', 'island', 'germany']","['plane', 'mission', 'crew', 'airplane', 'b', 'pilot', 'tinian', '29', 'training', 'wendover', 'reunion', 'dropped', 'hiroshima', 'flew', 'colonel', 'island', 'flight', 'nagasaki', 'japan', 'gay']","['plane', 'mission', 'crew', 'airplane', 'b', 'wendover', 'reunion', 'training', 'tinian', '29', 'pilot', 'flew', 'fly', 'dropped', 'colonel', 'base', 'hiroshima', 'flight', 'flying', 'force']"
VanWart,2,4,43,"['grove', 'barrier', 'engineering', 'equipment', 'diffusion', 'metal', 'operation', 'president', 'nichols', 'design', 'committee', 'decision', 'construction', 'york', 'dupont', 'keith', 'lawrence', 'chemical', 'columbia', 'colonel']","['hanford', 'russian', 'president', 'bush', 'issue', 'conant', 'lawyer', 'stimson', 'report', 'trial', 'document', 'soviet', 'public', 'tom', 'secretary', 'decision', 'judge', 'study', 'law', 'director']","['szilard', 'hanford', 'laughter', 'grove', 'oppenheimer', 'leo', 'folk', 'control', 'weapon', 'reaction', 'white', 'einstein', 'teller', 'hotel', 'letter', 'president', 'defense', 'columbia', 'study', 'inaudible']"
Vance,6,6,65,"['oppenheimer', 'weapon', 'teller', 'robert', 'science', 'soviet', 'russian', 'student', 'hydrogen', 'term', 'edward', 'berkeley', 'committee', 'president', 'inaudible', 'communist', 'example', 'french', 'party', 'fuchs']","['weapon', 'teller', 'hydrogen', 'oppenheimer', 'russian', 'soviet', 'fission', 'committee', 'edward', 'thermonuclear', 'design', 'explosive', 'shot', 'neutron', 'yield', 'force', 'plutonium', 'division', 'explosion', 'radiation']","['oppenheimer', 'teller', 'weapon', 'hydrogen', 'russian', 'edward', 'committee', 'bethe', 'fission', 'implosion', 'thermonuclear', 'force', 'shot', 'ulam', 'radiation', 'calculation', 'design', 'clear', 'soviet', 'oppie']"
VanceCooper,5,2,36,"['reactor', 'plutonium', 'radiation', 'fuel', 'power', 'hanford', 'design', 'neutron', 'element', 'chemical', 'facility', 'dupont', 'system', 'tube', 'radioactive', 'operation', 'separation', 'level', 'engineering', 'rod']","['metal', 'plutonium', 'temperature', 'steel', 'form', 'powder', 'graphite', 'assembly', 'alpha', 'oxide', 'inch', 'metallurgy', 'gram', 'heat', 'pure', 'alloy', 'copper', 'core', 'essentially', 'operation']","['plutonium', 'hanford', 'separation', 'dr', 'dupont', 'reactor', 'scale', 'chemist', 'chemical', 'seaborg', 'element', '1942', 'bank', 'bluff', 'fission', 'concentration', 'construction', 'solution', 'step', '1944']"
VancouverBarracks,1,23,44,"['father', 'mother', 'child', 'santa', 'married', 'fe', 'town', 'dad', 'girl', 'brother', 'kid', 'husband', 'bus', 'road', 'barrack', 'wonderful', 'camp', 'hall', 'sister', 'hill']","['hanford', 'barrack', '00', 'construction', 'richland', 'camp', 'b', 'hall', 'pasco', 'church', 'white', 'bluff', 'yakima', 'dupont', 'town', 'trailer', 'suppose', 'river', 'fellow', 'operation']","['barrack', 'civilian', 'officer', 'forth', 'town', 'service', 'santa', 'fe', 'training', 'gi', 'sergeant', 'wac', 'tech', 'personnel', 'detachment', 'assigned', 'unit', 'various', 'trinity', 'post']"
VandeGraaff,3,30,57,"['fermi', 'szilard', 'reactor', 'chemistry', 'plutonium', 'student', 'wigner', 'experiment', 'pile', 'reaction', 'science', 'professor', 'neutron', 'chain', 'enrico', 'graduate', 'hanford', 'dupont', 'dr', 'chemist']","['fermi', 'neutron', 'student', 'experiment', 'fission', 'reaction', 'theoretical', 'oppenheimer', 'pile', 'enrico', 'professor', 'bohr', 'experimental', 'measurement', 'graduate', 'compton', 'member', 'calculation', 'ray', 'cambridge']","['brother', 'explosive', 'dad', 'plutonium', 'george', 'fellow', 'oppenheimer', 'fire', 'fermi', 'mother', 'father', 'chemistry', 'forth', 'sed', 'grove', 'de', 'teller', 'hill', 'rose', 'trinity']"
